1712843100,1712852400
1712872800,1712894400
1712959200,1712998800
1713022800,1713029580
1713049200,1713063600
1713133800,1713142800
1713168000,1713183600
1713201300,1713229200
1713234600,1713256200
1713330000,1713340800
1713391200,1713427200
